id,document,label,pos
4481134,짱 오늘 티비로 봤음,1,"[('짱', 'Noun'), ('오늘', 'Noun'), ('티비', 'Noun'), ('로', 'Josa'), ('봤음', 'Verb')]"
5973112,어떻게 이렇게 유치하고 재미없을 수가 있을까 일부러 그랬나 ㅋ,0,"[('어떻게', 'Adjective'), ('이렇게', 'Adverb'), ('유치하고', 'Adjective'), ('재미없을', 'Adjective'), ('수가', 'Noun'), ('있을까', 'Adjective'), ('일부러', 'Noun'), ('그랬나', 'Adjective'), ('ㅋ', 'KoreanParticle')]"
3789038,내용도 없는데 시간은 왜이리 길까요,0,"[('내용', 'Noun'), ('도', 'Josa'), ('없는데', 'Adjective'), ('시간', 'Noun'), ('은', 'Josa'), ('왜', 'Noun'), ('이리', 'Adverb'), ('길까', 'Verb'), ('요', 'Noun')]"
9554602,기억 속 추억의 영화 적어도 나에겐,1,"[('기억', 'Noun'), ('속', 'Noun'), ('추억', 'Noun'), ('의', 'Josa'), ('영화', 'Noun'), ('적어도', 'Adverb'), ('나', 'Noun'), ('에겐', 'Josa')]"
10243422,상당히 고급진 에로 영화네,1,"[('상당히', 'Adjective'), ('고급', 'Noun'), ('진', 'Noun'), ('에로', 'Josa'), ('영화', 'Noun'), ('네', 'Josa')]"
7945482,ㅠㅠ 보는 내내 눈물만 저 남자,1,"[('ㅠㅠ', 'KoreanParticle'), ('보는', 'Verb'), ('내내', 'Noun'), ('눈물', 'Noun'), ('만', 'Josa'), ('저', 'Noun'), ('남자', 'Noun')]"
7989452,고증은 엉망이며 리얼리티또한 떨어지고 감독은 과 알포인트의 퀼리티를 노렸으나 그건 감독만의 개인적 착각이였다 다시 연구하고 다시 만들어라 애초에 여군이 등장 하는 것 부터가 비현실적,0,"[('고증', 'Noun'), ('은', 'Josa'), ('엉망', 'Noun'), ('이며', 'Josa'), ('리얼리티', 'Noun'), ('또한', 'Noun'), ('떨어지고', 'Verb'), ('감독', 'Noun'), ('은', 'Josa'), ('과', 'Noun'), ('알포인트', 'Noun'), ('의', 'Josa'), ('퀼리티', 'Noun'), ('를', 'Josa'), ('노렸으나', 'Verb'), ('그건', 'Adverb'), ('감독', 'Noun'), ('만의', 'Josa'), ('개인', 'Noun'), ('적', 'Suffix'), ('착각', 'Noun'), ('이', 'Josa'), ('였다', 'Verb'), ('다시', 'Noun'), ('연구', 'Noun'), ('하고', 'Josa'), ('다시', 'Noun'), ('만들어라', 'Verb'), ('애초', 'Noun'), ('에', 'Josa'), ('여군', 'Noun'), ('이', 'Josa'), ('등장', 'Noun'), ('하는', 'Verb'), ('것', 'Noun'), ('부터가', 'Josa'), ('비현실적', 'Noun')]"
7579297,이건 전작들이 너무쎘다 진짜 나쁘지않았던 후속작,1,"[('이건', 'Noun'), ('전작', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('너무', 'Adverb'), ('쎘다', 'Adjective'), ('진짜', 'Noun'), ('나쁘지', 'Adjective'), ('않았던', 'Verb'), ('후속작', 'Noun')]"
7729341,물론 대중적인 영화도 필요하지만 이런 영화야 말로 영화계를 좀 더 성숙시키는 영화가 아닐까 생각해본다,1,"[('물론', 'Adverb'), ('대중', 'Noun'), ('적', 'Suffix'), ('인', 'Josa'), ('영화', 'Noun'), ('도', 'Josa'), ('필요하지만', 'Adjective'), ('이런', 'Adjective'), ('영화', 'Noun'), ('야', 'Josa'), ('말로', 'Noun'), ('영화계', 'Noun'), ('를', 'Josa'), ('좀', 'Noun'), ('더', 'Noun'), ('성숙', 'Noun'), ('시키는', 'Verb'), ('영화', 'Noun'), ('가', 'Josa'), ('아닐까', 'Adjective'), ('생각', 'Noun'), ('해본다', 'Verb')]"
3201466,네이버는 호킨스 보단 샘슨에 비중을 더 두고 있군요 하하,1,"[('네이버', 'Noun'), ('는', 'Josa'), ('호킨스', 'Noun'), ('보단', 'Josa'), ('샘슨', 'Noun'), ('에', 'Josa'), ('비중', 'Noun'), ('을', 'Josa'), ('더', 'Noun'), ('두고', 'Verb'), ('있군요', 'Adjective'), ('하하', 'Noun')]"
1548845,말없이 눈물이 뚝뚝,1,"[('말', 'Noun'), ('없이', 'Adverb'), ('눈물', 'Noun'), ('이', 'Josa'), ('뚝뚝', 'Noun')]"
5162278,아무리저예산이라지만,0,"[('아무리', 'Adverb'), ('저', 'Determiner'), ('예산', 'Noun'), ('이라', 'Josa'), ('지만', 'Josa')]"
1744503,웃긴것은 아니지만 재밌던데 ㅎㅎㅎ 볼만합니다,1,"[('웃긴것은', 'Verb'), ('아니지만', 'Adjective'), ('재밌던데', 'Adjective'), ('ㅎㅎㅎ', 'KoreanParticle'), ('볼', 'Noun'), ('만', 'Josa'), ('합니다', 'Verb')]"
3400086,중국  홍콩  작품에서 가장 여운이 남는 작품 개인적으로  천녀유혼  이상,1,"[('중국', 'Noun'), ('홍콩', 'Noun'), ('작품', 'Noun'), ('에서', 'Josa'), ('가장', 'Noun'), ('여운', 'Noun'), ('이', 'Josa'), ('남는', 'Verb'), ('작품', 'Noun'), ('개인', 'Noun'), ('적', 'Suffix'), ('으로', 'Josa'), ('천녀유혼', 'Noun'), ('이상', 'Noun')]"
10018303,이렇게 유쾌할수가ㅋㅋㅋ,1,"[('이렇게', 'Adverb'), ('유쾌할수가', 'Adjective'), ('ㅋㅋㅋ', 'KoreanParticle')]"
9751077,시간이어서 다행이다 돼지가 우물에 빠진 날은 어떻게 만들어 졌는지  언제부터 만드는 것 마다 볼 가치도 없는 한심한 순 엉터리 이야기들 밑에 마술이니 배우고 간다니 웃기는 전문가들 니들이 전문가라니 ㅉㅉㅉ 이러니 세상이 미쳐 돌아가지,0,"[('시간', 'Noun'), ('이어서', 'Josa'), ('다행', 'Noun'), ('이다', 'Josa'), ('돼지', 'Noun'), ('가', 'Josa'), ('우물', 'Noun'), ('에', 'Josa'), ('빠진', 'Verb'), ('날', 'Noun'), ('은', 'Josa'), ('어떻게', 'Adjective'), ('만들어', 'Verb'), ('졌는지', 'Verb'), ('언제', 'Noun'), ('부터', 'Josa'), ('만드는', 'Verb'), ('것', 'Noun'), ('마다', 'Noun'), ('볼', 'Noun'), ('가치', 'Noun'), ('도', 'Josa'), ('없는', 'Adjective'), ('한심한', 'Adjective'), ('순', 'Noun'), ('엉터리', 'Noun'), ('이야기', 'Noun'), ('들', 'Suffix'), ('밑', 'Noun'), ('에', 'Josa'), ('마술', 'Noun'), ('이니', 'Josa'), ('배우고', 'Verb'), ('간다', 'Noun'), ('니', 'Josa'), ('웃기는', 'Verb'), ('전문가', 'Noun'), ('들', 'Suffix'), ('니', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('전문가', 'Noun'), ('라니', 'Josa'), ('ㅉㅉㅉ', 'KoreanParticle'), ('이러니', 'Conjunction'), ('세상', 'Noun'), ('이', 'Josa'), ('미쳐', 'Adjective'), ('돌아가지', 'Verb')]"
6666723,이 죽일놈의 사랑에 어울리지 않는이 무슨 거지같은영화차라리 공상과학영화로 각색해오든가딱 국어책을 낭랑히 읽고있는대배우의 시나리오리딩을 보는듯하다레드라이트에 이어서캐스팅만 쩌는 또하나의 졸작당신의돈과시간을 조금더 소중히 하시라,0,"[('이', 'Noun'), ('죽일', 'Verb'), ('놈', 'Noun'), ('의', 'Josa'), ('사랑', 'Noun'), ('에', 'Josa'), ('어울리지', 'Verb'), ('않는이', 'Verb'), ('무슨', 'Noun'), ('거지같은', 'Adjective'), ('영화', 'Noun'), ('차라리', 'Noun'), ('공상', 'Noun'), ('과학', 'Noun'), ('영화로', 'Noun'), ('각색', 'Noun'), ('해오든가', 'Verb'), ('딱', 'Adverb'), ('국어', 'Noun'), ('책', 'Noun'), ('을', 'Josa'), ('낭랑히', 'Adjective'), ('읽고있는대', 'Verb'), ('배우', 'Noun'), ('의', 'Josa'), ('시나리오', 'Noun'), ('리딩', 'Noun'), ('을', 'Josa'), ('보는듯', 'Verb'), ('하다', 'Verb'), ('레드라이트', 'Noun'), ('에', 'Josa'), ('이어서', 'Adverb'), ('캐스팅', 'Noun'), ('만', 'Josa'), ('쩌', 'Noun'), ('는', 'Josa'), ('또', 'Noun'), ('하나', 'Noun'), ('의', 'Josa'), ('졸작', 'Noun'), ('당신', 'Noun'), ('의', 'Josa'), ('돈', 'Noun'), ('과', 'Josa'), ('시간', 'Noun'), ('을', 'Josa'), ('조금', 'Noun'), ('더', 'Noun'), ('소중히', 'Adjective'), ('하시라', 'Verb')]"
8612348,어렸을 때는 지능이 뒤떨어져 이 영화의 전체적인 흐름과 스토리를 심지어 그 때문에 반전까지 못 느껴서 루즈하게 느껴졌지만 나이가 들어 영화의 흐름과 반전을 느낄 정도의 약간은 성숙된지능을 가지고 보니 영화의 완성도가 상당히 높다 여기게 되었다,1,"[('어렸을', 'Verb'), ('때', 'Noun'), ('는', 'Josa'), ('지능', 'Noun'), ('이', 'Josa'), ('뒤', 'Noun'), ('떨어져', 'Verb'), ('이', 'Noun'), ('영화', 'Noun'), ('의', 'Josa'), ('전체', 'Noun'), ('적', 'Suffix'), ('인', 'Josa'), ('흐름', 'Noun'), ('과', 'Josa'), ('스토리', 'Noun'), ('를', 'Josa'), ('심지어', 'Noun'), ('그', 'Noun'), ('때문', 'Noun'), ('에', 'Josa'), ('반전', 'Noun'), ('까지', 'Josa'), ('못', 'Noun'), ('느껴서', 'Verb'), ('루즈', 'Noun'), ('하게', 'Verb'), ('느껴졌지만', 'Verb'), ('나이', 'Noun'), ('가', 'Josa'), ('들어', 'Verb'), ('영화', 'Noun'), ('의', 'Josa'), ('흐름', 'Noun'), ('과', 'Josa'), ('반전', 'Noun'), ('을', 'Josa'), ('느낄', 'Verb'), ('정도', 'Noun'), ('의', 'Josa'), ('약간', 'Noun'), ('은', 'Josa'), ('성숙', 'Noun'), ('된', 'Verb'), ('지능', 'Noun'), ('을', 'Josa'), ('가지', 'Noun'), ('고', 'Josa'), ('보니', 'Verb'), ('영화', 'Noun'), ('의', 'Josa'), ('완성', 'Noun'), ('도', 'Noun'), ('가', 'Josa'), ('상당히', 'Adjective'), ('높다', 'Adjective'), ('여기', 'Noun'), ('게', 'Josa'), ('되었다', 'Verb')]"
7207225,실화라니 너무 가슴 아프다,1,"[('실화', 'Noun'), ('라니', 'Josa'), ('너무', 'Adverb'), ('가슴', 'Noun'), ('아프다', 'Adjective')]"
6091667,존나결말 개코미디네 존트라볼타는 대체 뭐지,0,"[('존나', 'Noun'), ('결말', 'Noun'), ('개', 'Noun'), ('코미디', 'Noun'), ('네', 'Josa'), ('존트라볼타', 'Noun'), ('는', 'Josa'), ('대체', 'Noun'), ('뭐', 'Noun'), ('지', 'Josa')]"
5909694,무섭지도 않고 스릴도 없고 팥 없는 붕어빵,0,"[('무섭지도', 'Adjective'), ('않고', 'Verb'), ('스릴', 'Noun'), ('도', 'Josa'), ('없고', 'Adjective'), ('팥', 'Noun'), ('없는', 'Adjective'), ('붕어빵', 'Noun')]"
2190407,머리 비우고 보면 이만큼 재미있을수가 없다,1,"[('머리', 'Noun'), ('비우고', 'Verb'), ('보면', 'Verb'), ('이', 'Noun'), ('만큼', 'Josa'), ('재미있을수가', 'Adjective'), ('없다', 'Adjective')]"
10024902,재밌어요 재밌어요 정말 정말,1,"[('재밌어요', 'Adjective'), ('재밌어요', 'Adjective'), ('정말', 'Noun'), ('정말', 'Noun')]"
10041583,예수를 믿지 않는 자들이보면 이거 뭐여 하겠지,0,"[('예수', 'Noun'), ('를', 'Josa'), ('믿지', 'Verb'), ('않는', 'Verb'), ('자', 'Noun'), ('들', 'Suffix'), ('이보', 'Noun'), ('면', 'Josa'), ('이', 'Determiner'), ('거', 'Noun'), ('뭐', 'Noun'), ('여', 'Josa'), ('하겠지', 'Verb')]"
3759325,진정 한심하다,0,"[('진정', 'Noun'), ('한심하다', 'Adjective')]"
8939603,저스틴 팀버레이크랑 벤에플렉 완전 팬인데 이건 영화 자체가 완전 노답이다 ㅠㅠㅠ,0,"[('저스틴', 'Noun'), ('팀버', 'Noun'), ('레이크', 'Noun'), ('랑', 'Josa'), ('벤', 'Verb'), ('에플렉', 'Noun'), ('완전', 'Noun'), ('팬', 'Noun'), ('인데', 'Josa'), ('이건', 'Noun'), ('영화', 'Noun'), ('자체', 'Noun'), ('가', 'Josa'), ('완전', 'Noun'), ('노답', 'Noun'), ('이다', 'Josa'), ('ㅠㅠㅠ', 'KoreanParticle')]"
9379046,한장면한장면이 예술이다 ,0,"[('한', 'Determiner'), ('장면', 'Noun'), ('한', 'Determiner'), ('장면', 'Noun'), ('이', 'Josa'), ('예술', 'Noun'), ('이다', 'Josa')]"
9193030,완죤 지루하고 재미없네,0,"[('완죤', 'Noun'), ('지루하고', 'Adjective'), ('재미없네', 'Adjective')]"
8606976,별점 점주기도 아까운영화구만 쓰레기 영화 개나 줘버려라그리고 이딴거만든 감독 학력이 중졸 인가 그러니깐 비판하지 법을 지켜야 큰소리치지 지키지도않으면서 뭘 비판이야개같은 영화,0,"[('별', 'Modifier'), ('점', 'Noun'), ('점주', 'Noun'), ('기도', 'Noun'), ('아까운', 'Adjective'), ('영', 'Modifier'), ('화구', 'Noun'), ('만', 'Josa'), ('쓰레기', 'Noun'), ('영화', 'Noun'), ('개', 'Noun'), ('나', 'Josa'), ('줘', 'Verb'), ('버려라', 'Verb'), ('그리고', 'Conjunction'), ('이딴', 'Modifier'), ('거만', 'Noun'), ('든', 'Josa'), ('감독', 'Noun'), ('학력', 'Noun'), ('이', 'Josa'), ('중졸', 'Noun'), ('인가', 'Josa'), ('그러니깐', 'Adjective'), ('비판', 'Noun'), ('하지', 'Verb'), ('법', 'Noun'), ('을', 'Josa'), ('지켜야', 'Verb'), ('큰소리치지', 'Verb'), ('지키지도', 'Verb'), ('않으면서', 'Verb'), ('뭘', 'Noun'), ('비판', 'Noun'), ('이야', 'Josa'), ('개', 'Noun'), ('같은', 'Adjective'), ('영화', 'Noun')]"
5465496,장르는 무협인데 내가 보기엔 코믹이던데 막장 평점 점도 아깝다,0,"[('장르', 'Noun'), ('는', 'Josa'), ('무협', 'Noun'), ('인데', 'Josa'), ('내', 'Noun'), ('가', 'Josa'), ('보기', 'Noun'), ('엔', 'Josa'), ('코믹', 'Noun'), ('이', 'Determiner'), ('던데', 'Noun'), ('막장', 'Noun'), ('평점', 'Noun'), ('점도', 'Noun'), ('아깝다', 'Adjective')]"
1368076,에서 해도 보고싶지 않은 작품,0,"[('에서', 'Josa'), ('해도', 'Noun'), ('보고싶지', 'Verb'), ('않은', 'Verb'), ('작품', 'Noun')]"
8937645,미드 보고 알게 된건데 미드가 과거를 다루는데도 훨씬 재밌다야,0,"[('미드', 'Noun'), ('보고', 'Noun'), ('알', 'Noun'), ('게', 'Josa'), ('된건데', 'Verb'), ('미드', 'Noun'), ('가', 'Josa'), ('과거', 'Noun'), ('를', 'Josa'), ('다루는데도', 'Verb'), ('훨씬', 'Adverb'), ('재밌다야', 'Adjective')]"
8513627,뻔하디 뻔한 스토리지만 계속 보게 된다ㅋㅋ 김우빈 간지 좔좔ㅋ,1,"[('뻔하디', 'Adjective'), ('뻔한', 'Adjective'), ('스토리', 'Noun'), ('지만', 'Josa'), ('계속', 'Noun'), ('보게', 'Verb'), ('된다', 'Verb'), ('ㅋㅋ', 'KoreanParticle'), ('김우빈', 'Noun'), ('간지', 'Noun'), ('좔좔', 'Noun'), ('ㅋ', 'KoreanParticle')]"
4882150,레옹던 와사비던 장르노는 왜 이런걸 찍어서 원작을 망친거지 너무 안타깝다,0,"[('레옹', 'Noun'), ('던', 'Noun'), ('와사비', 'Noun'), ('던', 'Noun'), ('장르', 'Noun'), ('노', 'Noun'), ('는', 'Josa'), ('왜', 'Noun'), ('이런', 'Modifier'), ('걸', 'Noun'), ('찍어서', 'Verb'), ('원작', 'Noun'), ('을', 'Josa'), ('망친거지', 'Verb'), ('너무', 'Adverb'), ('안타깝다', 'Adjective')]"
8519922,오래되고 오래되어 보이는 영화지만 좋은 스토리 연기 장면 대사로 명화라 할 만 함,1,"[('오래되고', 'Adjective'), ('오래되어', 'Adjective'), ('보이는', 'Verb'), ('영화', 'Noun'), ('지만', 'Josa'), ('좋은', 'Adjective'), ('스토리', 'Noun'), ('연기', 'Noun'), ('장면', 'Noun'), ('대사', 'Noun'), ('로', 'Josa'), ('명화', 'Noun'), ('라', 'Josa'), ('할', 'Verb'), ('만', 'Noun'), ('함', 'Noun')]"
10254870,말이 필요없는 드라마모든걸 다 갖춘 드라마한마디로 퍼펙트한 드라마,1,"[('말', 'Noun'), ('이', 'Josa'), ('필요없는', 'Adjective'), ('드라마', 'Noun'), ('모든', 'Modifier'), ('걸', 'Noun'), ('다', 'Adverb'), ('갖춘', 'Verb'), ('드라마', 'Noun'), ('한마디', 'Noun'), ('로', 'Josa'), ('퍼펙트', 'Noun'), ('한', 'Josa'), ('드라마', 'Noun')]"
5980427,스토리는 뻔하긴했지만 보는내내 지루하지않고 긴장돋앗다,1,"[('스토리', 'Noun'), ('는', 'Josa'), ('뻔하긴', 'Adjective'), ('했지만', 'Verb'), ('보는내내', 'Verb'), ('지루하지', 'Adjective'), ('않고', 'Verb'), ('긴장', 'Noun'), ('돋앗다', 'Verb')]"
6846390,학교 폭력 왕따 빨리 줄어야 한다,1,"[('학교', 'Noun'), ('폭력', 'Noun'), ('왕따', 'Noun'), ('빨리', 'Adverb'), ('줄어야', 'Verb'), ('한다', 'Verb')]"
8320819,신선하긴 했지만 주인공들의 멘탈을 이해할 수 없었던 영화,0,"[('신선하긴', 'Adjective'), ('했지만', 'Verb'), ('주인공', 'Noun'), ('들', 'Suffix'), ('의', 'Josa'), ('멘탈', 'Noun'), ('을', 'Josa'), ('이해', 'Noun'), ('할', 'Verb'), ('수', 'Noun'), ('없었던', 'Adjective'), ('영화', 'Noun')]"
8938368,영화를 보고 난 후 거울을 보면 마지막 장면 리차드 기어의 표정과 같지 않을까 싶다,1,"[('영화', 'Noun'), ('를', 'Josa'), ('보고', 'Noun'), ('난', 'Noun'), ('후', 'Noun'), ('거울', 'Noun'), ('을', 'Josa'), ('보면', 'Verb'), ('마지막', 'Noun'), ('장면', 'Noun'), ('리차드', 'Noun'), ('기어', 'Noun'), ('의', 'Josa'), ('표정', 'Noun'), ('과', 'Josa'), ('같지', 'Adjective'), ('않을까', 'Verb'), ('싶다', 'Verb')]"
7271057,꼭보소 두번보소,1,"[('꼭', 'Noun'), ('보소', 'Verb'), ('두', 'Determiner'), ('번', 'Noun'), ('보소', 'Verb')]"
9425545,너희들의 평점을 내가 기만했구나 미안하다 이영화를 비로소 시간의중요함을 알게되었다,0,"[('너희', 'Noun'), ('들', 'Suffix'), ('의', 'Josa'), ('평점', 'Noun'), ('을', 'Josa'), ('내', 'Noun'), ('가', 'Josa'), ('기만', 'Noun'), ('했구나', 'Verb'), ('미안하다', 'Adjective'), ('이영화', 'Noun'), ('를', 'Josa'), ('비로소', 'Noun'), ('시간', 'Noun'), ('의', 'Josa'), ('중요함을', 'Adjective'), ('알', 'Noun'), ('게', 'Josa'), ('되었다', 'Verb')]"
2875125,세계카사노바가난대영화배우ㅋㅋㅋ,1,"[('세계', 'Noun'), ('카사노바', 'Noun'), ('가난', 'Noun'), ('대', 'Suffix'), ('영화배우', 'Noun'), ('ㅋㅋㅋ', 'KoreanParticle')]"
7804699,보다가 나가는 영화,0,"[('보다가', 'Verb'), ('나가는', 'Verb'), ('영화', 'Noun')]"
6106658,단체 올누드라고 마케팅만 요란했던 기억,0,"[('단체', 'Noun'), ('올', 'Modifier'), ('누드', 'Noun'), ('라고', 'Josa'), ('마케팅', 'Noun'), ('만', 'Josa'), ('요란했던', 'Adjective'), ('기억', 'Noun')]"
7548196,쎼뇨리따 김 시즌  갑시다,1,"[('쎼뇨리따', 'Noun'), ('김', 'Noun'), ('시즌', 'Noun'), ('갑시다', 'Verb')]"
7731974,영화개 이병헌 마음같아선 개,0,"[('영화', 'Noun'), ('개', 'Suffix'), ('이병헌', 'Noun'), ('마음', 'Noun'), ('같아선', 'Adjective'), ('개', 'Noun')]"
9248828,제목으로 사람 속이지 마라,0,"[('제목', 'Noun'), ('으로', 'Josa'), ('사람', 'Noun'), ('속', 'Noun'), ('이지', 'Josa'), ('마라', 'Adjective')]"
9231764,이건뭐배우들의 발연기덕에 영화에 집중할수가 없다스탭들 촬영 기술수준도 좀 낮은듯한,0,"[('이건', 'Noun'), ('뭐', 'Noun'), ('배우', 'Noun'), ('들', 'Suffix'), ('의', 'Josa'), ('발연기', 'Noun'), ('덕', 'Noun'), ('에', 'Josa'), ('영화', 'Noun'), ('에', 'Josa'), ('집중', 'Noun'), ('할수가', 'Verb'), ('없', 'Adjective'), ('다스', 'Noun'), ('탭', 'Noun'), ('들', 'Suffix'), ('촬영', 'Noun'), ('기술', 'Noun'), ('수준', 'Noun'), ('도', 'Josa'), ('좀', 'Noun'), ('낮은듯', 'Adjective'), ('한', 'Determiner')]"
8923181,줄거리에 다써놨어 ㅋㅋㅋ ㅁ ㅣ친 ㄴ ㅔ이버,0,"[('줄거리', 'Noun'), ('에', 'Josa'), ('다', 'Adverb'), ('써놨어', 'Verb'), ('ㅋㅋㅋ', 'KoreanParticle'), ('ㅁ', 'KoreanParticle'), ('ㅣ', 'KoreanParticle'), ('친', 'Noun'), ('ㄴ', 'KoreanParticle'), ('ㅔ', 'KoreanParticle'), ('이버', 'Noun')]"
9629226,새벽에 눈물 콧물 질질 짰네요,1,"[('새벽', 'Noun'), ('에', 'Josa'), ('눈물', 'Noun'), ('콧물', 'Noun'), ('질질', 'Noun'), ('짰네요', 'Verb')]"
10072104,히나타 진짜 싫어하는데 영화가 급전개그렇고 더 라스트가 아니라 제목은 히나타의목도리인듯내용도 이상하고 작가가 육백화쯤에서 뜬금없이 번외로 히나타 동생내보내더니 극장판때문이였는듯만화끝날때까지도 러브라인 확실하지않더니ㅋ작가겁나 배신감느껴짐괜히 본듯,0,"[('히나타', 'Noun'), ('진짜', 'Noun'), ('싫어하는데', 'Adjective'), ('영화', 'Noun'), ('가', 'Josa'), ('급전', 'Noun'), ('개', 'Suffix'), ('그렇고', 'Adjective'), ('더', 'Noun'), ('라스트', 'Noun'), ('가', 'Josa'), ('아니라', 'Adjective'), ('제목', 'Noun'), ('은', 'Josa'), ('히나타', 'Noun'), ('의', 'Josa'), ('목도리', 'Noun'), ('인', 'Josa'), ('듯', 'Noun'), ('내', 'Determiner'), ('용도', 'Noun'), ('이상하고', 'Adjective'), ('작가', 'Noun'), ('가', 'Josa'), ('육', 'Modifier'), ('백화', 'Noun'), ('쯤', 'Suffix'), ('에서', 'Josa'), ('뜬금없이', 'Adverb'), ('번', 'Noun'), ('외로', 'Noun'), ('히나타', 'Noun'), ('동생', 'Noun'), ('내보내더니', 'Verb'), ('극장판', 'Noun'), ('때문', 'Noun'), ('이', 'Josa'), ('였는듯', 'Verb'), ('만화', 'Noun'), ('끝날', 'Verb'), ('때', 'Noun'), ('까지도', 'Josa'), ('러브', 'Noun'), ('라인', 'Noun'), ('확실하지', 'Adjective'), ('않더니', 'Verb'), ('ㅋ', 'KoreanParticle'), ('작가', 'Noun'), ('겁나', 'Verb'), ('배신', 'Noun'), ('감', 'Noun'), ('느껴짐', 'Verb'), ('괜히', 'Adverb'), ('본듯', 'Verb')]"
9059607,스파이더맨 시리즈 이후로 난 샘 레이미를 존경한다,1,"[('스파이더맨', 'Noun'), ('시리즈', 'Noun'), ('이후', 'Noun'), ('로', 'Josa'), ('난', 'Noun'), ('샘', 'Noun'), ('레이미', 'Noun'), ('를', 'Josa'), ('존경', 'Noun'), ('한다', 'Verb')]"
9385303,오랜만에 감수성 깊은 영화봐서 기분이 좋습니다,1,"[('오랜', 'Modifier'), ('만', 'Noun'), ('에', 'Josa'), ('감수성', 'Noun'), ('깊은', 'Adjective'), ('영화', 'Noun'), ('봐서', 'Verb'), ('기분', 'Noun'), ('이', 'Josa'), ('좋습니다', 'Adjective')]"
5392224,마츠야마에 매력에 빠지고싶은분들만 ㅋ 영화보뭐고켄만보실분만 ㅋ,1,"[('마츠야', 'Noun'), ('마', 'Noun'), ('에', 'Josa'), ('매력', 'Noun'), ('에', 'Josa'), ('빠지고싶', 'Verb'), ('은', 'Noun'), ('분들', 'Suffix'), ('만', 'Josa'), ('ㅋ', 'KoreanParticle'), ('영', 'Modifier'), ('화보', 'Noun'), ('뭐', 'Noun'), ('고', 'Josa'), ('켄', 'Noun'), ('만', 'Josa'), ('보실', 'Verb'), ('분만', 'Noun'), ('ㅋ', 'KoreanParticle')]"
1115528,갑작스레 끝나서 아쉽지만,1,"[('갑작스레', 'Noun'), ('끝나서', 'Verb'), ('아쉽지만', 'Adjective')]"
2699804,벡실에플시드 모두 즐감츽오,1,"[('벡실', 'Noun'), ('에', 'Josa'), ('플', 'Exclamation'), ('시드', 'Noun'), ('모두', 'Noun'), ('즐감', 'Noun'), ('츽오', 'Noun')]"
5737123,그런데 이거 개봉도하네,0,"[('그런데', 'Conjunction'), ('이', 'Determiner'), ('거', 'Noun'), ('개봉', 'Noun'), ('도하', 'Noun'), ('네', 'Josa')]"
9607772,제일 좋아하는 영화 번넘게 봄,1,"[('제일', 'Noun'), ('좋아하는', 'Adjective'), ('영화', 'Noun'), ('번', 'Noun'), ('넘게', 'Verb'), ('봄', 'Noun')]"
9564757,역대급 명영화다 한국영화사상 손가락안에 꼽을 만한 명작품,1,"[('역대', 'Noun'), ('급', 'Suffix'), ('명', 'Noun'), ('영화', 'Noun'), ('다', 'Josa'), ('한국', 'Noun'), ('영화사', 'Noun'), ('상', 'Suffix'), ('손가락', 'Noun'), ('안', 'Noun'), ('에', 'Josa'), ('꼽', 'Noun'), ('을', 'Josa'), ('만', 'Noun'), ('한', 'Josa'), ('명', 'Noun'), ('작품', 'Noun')]"
5446271,드라마 본 사람이든 안본 사람이든 그 누구에게도 추천하고 싶지않은 망작 편집개판,0,"[('드라마', 'Noun'), ('본', 'Verb'), ('사람', 'Noun'), ('이든', 'Josa'), ('안', 'VerbPrefix'), ('본', 'Verb'), ('사람', 'Noun'), ('이든', 'Josa'), ('그', 'Noun'), ('누구', 'Noun'), ('에게도', 'Josa'), ('추천', 'Noun'), ('하고', 'Josa'), ('싶지', 'Verb'), ('않은', 'Verb'), ('망작', 'Noun'), ('편집', 'Noun'), ('개판', 'Noun')]"
7900454,아이들이 둘이나 있어서 지난 몇년간 극장에서 개봉한 애니는 다 보았는데 정말 애들데리고 나오고 싶었음,0,"[('아이', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('둘', 'Noun'), ('이나', 'Josa'), ('있어서', 'Adjective'), ('지난', 'Noun'), ('몇', 'Modifier'), ('년', 'Noun'), ('간', 'Suffix'), ('극장', 'Noun'), ('에서', 'Josa'), ('개봉', 'Noun'), ('한', 'Josa'), ('애니', 'Noun'), ('는', 'Josa'), ('다', 'Adverb'), ('보았는데', 'Verb'), ('정말', 'Noun'), ('애', 'Noun'), ('들', 'Suffix'), ('데리', 'Noun'), ('고', 'Josa'), ('나오고', 'Verb'), ('싶었음', 'Verb')]"
7748043,재밌었어요,1,"[('재밌었어요', 'Adjective')]"
4810535,시간이 이렇게 지났는데도 생각나는 드라마,1,"[('시간', 'Noun'), ('이', 'Josa'), ('이렇게', 'Adverb'), ('지났는데도', 'Verb'), ('생각나는', 'Verb'), ('드라마', 'Noun')]"
4925510,드니로 띠워주기 영화 스릴러가 지루하네 역시 옛날영화,0,"[('드니', 'Noun'), ('로', 'Josa'), ('띠워', 'Noun'), ('주기', 'Noun'), ('영화', 'Noun'), ('스릴러', 'Noun'), ('가', 'Josa'), ('지루하네', 'Adjective'), ('역시', 'Noun'), ('옛날', 'Noun'), ('영화', 'Noun')]"
